"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"217595_at","2935",0.5689516040933438,0.3144608648984333
"216508_x_at","",0.5684554890039104,0.24574845858119462
"205773_at","22849",0.5683922554725298,0.21319675812885777
"240385_at","",0.5678212454675333,0.024501712060727588
"1554038_at","55132",0.5677584638653432,0.16832272544654764
"1560214_at","",0.5676462815990072,0.2550543454903456
"225431_x_at","135293",0.5664959557324779,0.2647029853638883
"235412_at","8874",0.5654875939928902,0.31070969542827764
"32259_at","2145",0.5653887896672847,0.05963356085354902
"1570070_at","140706",0.5651964253466677,0.28244229716003905
"1558794_at","728190",0.5651521658408596,0.06412180294583618
"235722_at","55333",0.5650859582225334,0.23637833707717665
"209921_at","23657",0.5645592514411029,0.0027152908866921437
"237571_at","",0.5638761629843106,0.36137674788950125
"239654_at","80205",0.56330594966226,0.4792271180717417
"1558969_a_at","132241",0.5632013084942008,0.19505336361564973
"239719_at","135228",0.5625900627582769,0.4223760449969086
"221224_s_at","79877",0.5625706505642277,0.2625198143956825
"1494_f_at","1548",0.5624062832509289,0.23233610568454757
"222208_s_at","84820",0.5623417230562053,0.32253214426786936
"235591_at","6751",0.5621013938950551,0.3248359500009499
"242900_at","144245",0.5620638691663171,0.24999463351938067
"215990_s_at","604",0.5617743203376192,0.11515571466648596
"1563283_at","",0.5598549189086618,0.2680750802324552
"221905_at","1540",0.5595505325468,0.13891169528701064
"220776_at","3770",0.5592622701298255,0.18271191904683778
"1554616_at","5271",0.5589627159468049,0.21277709847800183
"202991_at","10948",0.5587158666821717,0.16579914696260786
"238989_at","29071",0.5573093096024396,0.3252151619383904
"243560_at","",0.5571596040955769,0.08898421728533652
"213000_at","23515",0.5563882506117446,0.28778377023148516
"207992_s_at","272",0.5556860324644535,0.3103973878517734
"1555301_a_at","23181",0.555039974150014,4.7265787477879787E-4
"204176_at","27252",0.5548846314204701,0.10831141346172539
"228734_at","",0.5548280457175009,0.1262120997552614
"201473_at","3726",0.5539167413605816,0.12996732717409323
"203789_s_at","10512",0.5539032767971593,0.3292412634434442
"211947_s_at","23215",0.5537630221630916,0.10939647142847479
"1569843_at","1780",0.5534159212604939,0.4710357649866651
"241700_at","79776",0.5528945627891532,0.04716570638966738
"209897_s_at","9353",0.5527166988375234,0.12241852833865452
"218578_at","79577",0.5522692415587476,0.12884269190107817
"236492_at","5520",0.5515299268975261,0.033179651309359286
"235594_at","",0.5511060426664784,0.5565906783709796
"238700_at","9063",0.551053002070537,0.19018761590296654
"213927_at","4293",0.5510416966811053,0.3862830617797255
"230949_at","151295",0.5509010276532911,0.239300192459461
"240499_at","",0.5506460736902954,0.5759068412999007
"229193_at","51747",0.5505741358251234,0.4441314878866424
"227066_at","148932",0.5504948181439961,0.30151220450224225
"1569183_a_at","1121",0.5504207245555157,0.48460592419388726
"214917_at","5562",0.5499074488758846,0.2742954352351141
"1557236_at","80830",0.5495650026013594,0.37358645710123484
"203665_at","3162",0.5486863633481537,0.14685339732286573
"213552_at","26035",0.5471781409081609,0.3184168921996015
"213307_at","22941",0.5469629046723409,0.06915770722171571
"226103_at","91624",0.5466313473207698,0.18756324781578482
"229588_at","54431",0.5462217087352291,0.08297568067329837
"229431_at","5994",0.545887082310059,0.30840013696288976
"207338_s_at","7752",0.5455183336799493,0.31633138798136806
"231411_at","10186",0.5449808642211481,0.21917682620103696
"228698_at","83595",0.5449438029983652,0.28710624298303666
"221810_at","376267",0.5448496671405524,0.5230274755588913
"218067_s_at","55082",0.5446020615235727,0.11764724159689191
"235125_x_at","374986",0.5445205285624483,0.24714108653334865
"223578_x_at","378938",0.5441267483526745,0.21436318179806574
"242183_at","126298",0.5439872944168549,0.2798645675584283
"230520_at","51390",0.5436986711827195,0.31941774703679227
"243293_at","",0.5433953566032322,0.4065878405222618
"222521_x_at","100532726 4718",0.5430369751491243,0.2822432650798939
"206543_at","6595",0.5429255984001229,0.0753904896539562
"213936_x_at","6439",0.5426197862750893,0.20386124819677215
"224739_at","415116",0.5425064548526062,0.34159801742021983
"228574_at","160335",0.5419155549430291,0.2680646234077246
"238635_at","64417",0.541850074461502,0.5255541428430359
"31799_at","",0.541732941133384,0.3987966077502477
"239863_at","",0.5411634259274777,0.45867363283457485
"213756_s_at","3297",0.540881141853674,0.23245121760254328
"220306_at","54855",0.5402544463025263,0.6563124019266484
"244841_at","10802",0.5401472049890736,0.19844790115503097
"217713_x_at","",0.5398777688267168,0.17448226987016377
"216409_at","23305",0.5397123572795601,0.45528304433199285
"240781_x_at","54165",0.5393195972813485,0.13771014873968573
"228961_at","166968",0.5392145349132247,0.14901853828837508
"222663_at","55781",0.5389010334645012,0.5135260464295843
"211379_x_at","8706",0.5386314618399659,0.2740496242861564
"237096_at","",0.5386215772250581,0.46324073575299973
"201276_at","5869",0.5381693549912314,0.16926503832356543
"225539_at","49854",0.5379244051241217,0.17512197830282936
"227697_at","9021",0.5378701789555171,0.36564936932986836
"225871_at","261729",0.5371521638679088,0.13157232372769276
"226962_at","360023",0.5371162343611804,0.04175195096703581
"202319_at","26054",0.5367391392901635,0.28074853848771253
"229010_at","867",0.5357213225860786,0.31720871022918357
"213686_at","23230",0.5354040422899294,0.33557220902154883
"226209_at","4731",0.5353654335962363,0.387850029153039
"210035_s_at","26782 6125 6083",0.5349212886100078,0.04494452173544044
"241345_at","406962 9406",0.5347418979080317,0.5808235088582252
"215791_at","",0.5343631358826646,0.3141288958013214
"204120_s_at","132",0.5339298884204206,0.10891594424682796
"201915_at","11231",0.5325991810737235,0.38241191954221143
"203562_at","9638",0.532236550609292,0.4061741340170636
"214425_at","259",0.5320690428517857,0.09268106380901443
"243630_at","4707",0.5315637947913788,0.07381342230192789
"212297_at","79572",0.5313028805447424,0.06124650065322883
"243016_at","",0.5312417844608587,0.08437215409500297
"235552_at","57721",0.5308533864907824,0.1238392802072721
"241965_at","",0.5308272815855886,0.5389271839235994
"214349_at","10664",0.5301115748387626,0.4160390775774453
"221683_s_at","80184",0.5297582510808652,0.16710402507933034
"219595_at","100287515 7574",0.5296362587927433,0.2903739219046911
"216243_s_at","3557",0.5292231726987635,0.07345815789289614
"227489_at","64750",0.5288368328238268,0.18022148592723455
"235757_at","",0.5287003589434344,0.5479272223468465
"215886_x_at","219333",0.5285115300766714,0.045474321746897695
"218723_s_at","28984",0.5284918222490782,0.24041541248124132
"1566084_at","",0.5282792106741545,0.3209814084562884
"240258_at","2023",0.5280996113747459,0.19265985337234734
"203272_s_at","11334",0.5275855170373881,0.019457647089747822
"243296_at","10135",0.5269487008900662,0.14650438987746367
"215078_at","6648 100129518",0.5252749872639813,0.043791961028295696
"227205_at","6872",0.5247951408391557,0.08072423813586853
"203278_s_at","51317",0.5245972444953679,0.25586066443231786
"1554780_a_at","57157",0.5242803183045525,0.24979704460703128
"235556_at","153222",0.5242724075999293,0.48491874962536663
"1556602_at","",0.5241414964899069,0.7195074930218901
"225385_s_at","92906",0.5237741010360109,0.35553406024614675
"215529_x_at","23181",0.5236760065549698,0.3292457845983308
"217693_x_at","100506898",0.5236091076565079,0.5119917815158971
"203309_s_at","3257",0.5231039282113892,0.2601144202167173
"205518_s_at","8418",0.5229077199519669,0.505658323345286
"226558_at","727764 100132288 389834",0.5226923480418898,0.16943065124382684
"223661_at","64710",0.5203306948557896,0.37876847738080444
"207159_x_at","23373",0.5192676339862755,0.5010899676287381
"226100_at","55904",0.5191724149536338,0.07503887778172906
"210947_s_at","4437",0.5189064583452989,0.08743664344534179
"243947_s_at","",0.5188597276623074,0.6458148218733595
"213675_at","55742",0.5186487670213835,0.16483197463749208
"210608_s_at","2524",0.5186110036883346,0.16305510685901883
"228464_at","100500802",0.518294368155909,0.12745129933927732
"230645_at","257019",0.5182426697677396,0.282392691649232
"244190_at","168451",0.5176961270140843,0.1462063927389051
"225172_at","57585",0.51686344442291,0.09403827672729756
"1552789_at","7095",0.5164516856368132,0.41948889989605953
"213899_at","10988",0.5161032422348804,0.39858143898814197
"218279_s_at","8337",0.515511156344362,0.2152717636708071
"241722_x_at","",0.5154582523400888,0.17620552089166083
"210612_s_at","8871",0.5152760728332172,0.10797250221304437
"209328_x_at","192286",0.5152416500640322,0.0025073145666443713
"211493_x_at","1837",0.5145638293797777,0.5480854705530691
"221621_at","677781 654434",0.5142883184921846,0.11535403554972738
"221078_s_at","55704",0.5139576559128679,0.03797341446882172
"232007_at","55326",0.5139460769155553,0.6090358252751115
"234295_at","51163",0.5135721759627448,0.021517320471656397
"202286_s_at","4070",0.5133814297539053,0.03723362977416317
"1558533_at","124751",0.5127666220951433,0.32011652465651846
"217416_x_at","",0.5116707179169043,0.20696132818639437
"1554176_a_at","285315",0.5110076482256896,0.27435988748438955
"222237_s_at","26974 7771",0.5109472018588016,0.1401656180464389
"226555_at","54891",0.5109295573657923,0.24387851933944066
"202971_s_at","8445",0.5107286869045663,0.12603094980705737
"201908_at","1857",0.510475401555604,0.27206258513642817
"226922_at","5903",0.510441538959828,0.09236079749498248
"1554444_s_at","54978",0.5102456110845106,0.3788097694011632
"204206_at","4335",0.5099076534802301,0.47474527013921
"242474_s_at","203547",0.509193938428112,0.4546325206941386
"38892_at","23506",0.5091556034531608,0.5207083673729056
"1553994_at","4907",0.5088035427351968,0.14136351553305654
"238015_at","201725",0.5082379831487324,0.1434764056577702
"228425_at","654433",0.5076998391420154,0.07637026087213546
"222529_at","51312",0.5073980347701181,0.03139177396706053
"243966_at","",0.5073589647598111,0.15681534282630333
"238430_x_at","162394",0.5073129627506527,0.07273045749496822
"222031_at","389906 100506453",0.50727729412668,0.12065276470536047
"218367_x_at","27005",0.5067177402863816,0.07148389783302651
"202643_s_at","7128",0.5064940403662561,0.03735856725025112
"216933_x_at","324",0.5063663112037421,0.5869363432715597
"213644_at","201134",0.5062752837310664,0.3528992571880262
"218043_s_at","64343",0.5062436908828859,0.25339238678548853
"203502_at","669",0.5060447791261928,0.08013886681029364
"234032_at","",0.5060419366734163,0.11032917683088213
"214273_x_at","8131",0.5057754179287569,0.20928819457459052
"244028_at","9958",0.5052024625573502,0.3807019839449231
"215359_x_at","51710",0.5050305914302886,0.05046030549207522
"225786_at","284702",0.5050265312244022,0.10387616554840211
"202638_s_at","3383",0.5050088470002706,0.014662772384044743
"1554670_at","26088",0.5044928678261822,0.10513550837016794
"244433_at","",0.5044169101841182,0.23827222579299215
"202438_x_at","3423",0.5038897649728921,0.01914428701664129
"221158_at","94104",0.503881304029038,0.15819567394788528
"210617_at","5251",0.5037489914298856,0.16216864242839496
"201404_x_at","5690",0.5035777978034742,0.5108901215222825
"220666_at","",0.5033733595867639,0.6656640098330397
"235648_at","163081",0.5033175954334678,0.08438378452855641
"222561_at","55915",0.5029913193482193,0.05947386329111571
"227165_at","221150",0.5028100060034467,0.23469592239463768
"235289_at","56648",0.5026020954936234,0.36997187753793936
"236488_s_at","",0.5023065327504767,0.2524333097280548
"214272_at","1540",0.5018259121133224,0.06906459507662502
"204759_at","1102",0.5016049961841089,0.4509304121216599
"1553749_at","143684",0.5015755669899139,0.12571949140299923
"242778_at","9404",0.5013358601475256,0.7263402594209727
"226778_at","157695",0.5000205415654827,0.09084014900446721
"203268_s_at","1819",0.49991150068927404,0.28534199715407665
"219246_s_at","79676",0.4997358354984028,0.23935629787713888
"235004_at","221662",0.4992477320370916,0.1125521470298616
"236935_at","5775",0.49905099396408925,0.39950115984207096
"222844_s_at","63826",0.49900305243527526,0.18931802636829737
"1555872_a_at","728903 389741",0.4986685048987042,0.3882702998795415
"225381_at","399959",0.49864287664001206,0.1595287701028667
"242442_x_at","93587",0.4984667707255247,0.37695428597923486
"209716_at","1435",0.4975549961748783,0.2013778529288158
"217371_s_at","3600",0.4973107150787415,0.42611699446658446
"235705_at","",0.49729483770150185,0.3797355661307592
"227884_at","8148",0.4970363526051191,0.24803671455082502
"226810_at","79627",0.49698585138001133,0.3438652603748939
"211849_s_at","8732",0.4968141149903321,0.22641078234466155
"221773_at","2004",0.4961015609864028,0.14906048997788146
"241262_at","",0.4957912948638967,0.1485058704966784
"203205_at","9682",0.4957321890319418,0.3471589907359959
"230672_at","",0.49517360973213664,0.19987240292765418
"200602_at","351",0.4950422878984358,0.3602198453010929
"205760_s_at","4968",0.4949716637488608,0.6101316573548885
"205251_at","8864",0.49494233414928407,0.08701469581798142
"226251_at","55252",0.4949227308149269,0.02953682509493964
"225504_at","79618",0.4948976400606133,0.3982495003154864
"201747_s_at","6294",0.49412594112931985,0.08187550857660565
"232489_at","54482",0.493788673583052,0.1289568542542111
"217368_at","",0.49332874503023827,0.12307969725214607
"227859_at","51277",0.49322093295735364,0.3435199898602889
"225365_at","253832",0.4918813429717331,0.22259483651385598
"1557331_at","84172",0.4915991823344615,0.1891446264524411
"209824_s_at","406",0.49143690909141496,0.045841953810795366
"230791_at","",0.49129846810637073,0.07634226615199813
"236721_at","8846",0.4912892915765479,0.23554869418461838
"235867_at","2947",0.4911696656390087,0.2774111095627517
"1560290_at","",0.4909981772505034,0.164557527386153
"215206_at","",0.4908359571029678,0.41875809627573224
"242615_at","348807",0.4900523486121276,0.5491260325877105
"224618_at","9991",0.48973712410778575,0.16216531034563145
"242787_at","",0.48958146012965076,0.42610046190747314
"235687_at","199777",0.48941776890204086,0.3855218719461747
"218245_at","25987",0.48918361657646703,0.08432080065864721
"228325_at","23514",0.48916942327517765,0.05917566255767379
"212316_at","23225",0.4878492207147811,0.0476695986802685
"226836_at","113402",0.4877811711579299,0.415603165993596
"212594_at","27250 100616113",0.4876056267101181,0.1662545211123202
"212776_s_at","23363",0.48757554310008056,0.21819226568548233
"243648_at","100381270",0.48739092128940037,0.41173386042271204
"1554660_a_at","163882",0.48681163172029024,0.13051864975529806
"226115_at","25909",0.4866170611197932,0.3042847043043825
"243225_at","283481",0.48624312527289065,0.23872190263110313
"224852_at","55761",0.48613066527421606,0.028900618777548653
"240060_at","",0.48608970069614543,0.3953998061066498
"223898_at","93474",0.4859328803309998,0.1887580725713842
"228721_at","100506243",0.48590180368625,0.30162938460624517
"217851_s_at","51012",0.48570014531159844,0.26695000180263395
"230934_at","100506057 282974",0.48564288903568004,0.2441501094635755
